ProductId,Id1,Id2,Id3,Id4,ProductName,Brand,Category,SubCategory,ChildCategory,BundleId1,Bundle1,MOQ1,Price1,Bundle2,MOQ2,Price2,Bundle3,MOQ3,Price3,Bundle4,MOQ4,Price4
1122,0,0,0,0,"DR-7525-FBT-WoC x 10units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1123,0,0,0,0,DR-7525-FBT-WoC x 20units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1669,286,287,288,0,DR-8 Way (Cassette) SC/UPC,dr.com,PLC Splitters,"Cassette Type ",,0,Offer 1,1,450,Offer 2,5,420,Offer 3,10,350,,0,0
1107,289,290,291,0,DR-8020-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1130,0,0,0,0,"DR-8020-FBT-WoC x 10units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1131,0,0,0,0,"DR-8020-FBT-WoC x 20units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1105,292,293,294,0,DR-8515-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1126,0,0,0,0,DR-8515-FBT-WoC x 10units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1127,0,0,0,0,DR-8515-FBT-WoC x 20units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1104,295,296,297,0,DR-9010-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1124,0,0,0,0,DR-9010-FBT-WoC x 10units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1125,0,0,0,0,DR-9010-FBT-WoC x 20units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1100,298,299,300,0,DR-9505-FBT-WoC,dr.com,Ratio Couplers,Without Window,,0,Offer 1,1,90,Offer 2,10,70,Offer 3,20,45,,0,0
1118,0,0,0,0,"DR-9505-FBT-WoC x 10units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1119,0,0,0,0,"DR-9505-FBT-WoC x 20units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1098,301,302,303,0,DR-CON5E-100 (Pack of 100),dr.com,Connectors,RJ45,Cat 5,0,Offer 1,1,300,Offer 2,2,275,Offer 3,10,220,,0,0
1115,0,0,0,0,DR-CON5E-100 x  5,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1148,0,0,0,0,DR-CON5E-100 x 10,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
902,0,0,0,0,"DR-FTTH Box x 100units ",dr.com,,SFP,10G,0,,0,0,,0,0,,0,0,,0,0
1190,0,0,0,0,DR-FTTH Box x 40units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
448,304,305,306,0,DR-FTTH Termination Box,dr.com,Enclousre,Enclosure Box,Termination Box,0,Offer 1,1,40,Offer 2,10,32,Offer 3,20,27,,0,0
1110,0,0,0,0,DR-SLE-60,dr.com,Accessories,Sleeves,,0,,0,0,,0,0,,0,0,,0,0
1211,0,0,0,0,DR-SLE-60 x 10000 units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1189,0,0,0,0,DR-SLE-60 x 5000 units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1097,0,0,0,0,"DR.COM 16 WAY Fiber Distribution box ",dr.com,Enclousre,"Fibre Distribution Box ",,0,,0,0,,0,0,,0,0,,0,0
507,307,308,309,0,DRU - 8000,dr.com,Accessories,Router UPS,,0,Offer 1,1,1800,Offer 2,4,1500,Offer 3,10,1300,,0,0
1791,310,311,312,0,DRU-6000,dr.com,Accessories,Router UPS,,0,Offer 1,1,1500,Offer 2,2,1300,Offer 3,10,1100,,0,0
1472,0,0,0,0,"DRU-6000 Mini UPS ",dr.com,Accessories,Router UPS,,0,,0,0,,0,0,,0,0,,0,0
1792,0,0,0,0,DRU-8000,dr.com,Accessories,Router UPS,,0,,0,0,,0,0,,0,0,,0,0
1729,0,0,0,0,DS-P7001-04,TP-Link,OLT,GPON,"UnLoaded ",0,,0,0,,0,0,,0,0,,0,0
1730,0,0,0,0,DS-P7001-08,TP-Link,OLT,GPON,"UnLoaded ",0,,0,0,,0,0,,0,0,,0,0
499,0,0,0,0,DSF-888-BC,DBC,FTTH,"Testing Equipment ",,0,,0,0,,0,0,,0,0,,0,0
1516,0,0,0,0,DSL-2600U,D-Link,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1770,0,0,0,0,DSL-2600U,D-Link,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
1632,0,0,0,0,DSL-2750U,D-Link,Routers,300N Router,,0,,0,0,,0,0,,0,0,,0,0
914,0,0,0,0,Dual Band ONT,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1716,0,0,0,0,Dummy1,Mercusys,Routers,AC Router,,0,,0,0,,0,0,,0,0,,0,0
1377,0,0,0,0,DWA-131,D-Link,Routers,"USB Adapter ",,0,,0,0,,0,0,,0,0,,0,0
1429,0,0,0,0,DWA-131 x 5,D-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
160,0,0,0,0,"Dyna Dish 5 ",Mikrotik,WISP,,,0,,0,0,,0,0,,0,0,,0,0
874,0,0,0,0,EA-5801 8port B+OLT,Huawei,FTTH,OLT,,0,,0,0,,0,0,,0,0,,0,0
1854,313,0,0,0,EA5800-X2,Huawei,OLT,GPON,"UnLoaded ",0,Offer 1,1,280000,,0,0,,0,0,,0,0
1048,0,0,0,0,EAP 265HD,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1047,0,0,0,0,EAP 620HD,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1046,0,0,0,0,EAP 660HD,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
690,0,0,0,0,EAP110,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1311,0,0,0,0,EAP110 x 2,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1312,0,0,0,0,EAP110 x 5,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
686,0,0,0,0,EAP110-Outdoor,TP-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1423,0,0,0,0,EAP110-Outdoor x 2,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1052,0,0,0,0,EAP115,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
688,0,0,0,0,EAP115-Wall,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
755,0,0,0,0,EAP225,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
689,0,0,0,0,EAP225-Outdoor,TP-Link,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1424,0,0,0,0,EAP225-Outdoor x 2,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1051,0,0,0,0,EAP225-Wall,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1050,0,0,0,0,EAP230-Wall,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1049,0,0,0,0,EAP235-Wall,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1373,0,0,0,0,EAP245,TP-Link,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1425,0,0,0,0,EAP245 x 2,TP-Link,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1382,314,315,316,0,Earth-1000R,Genexis,FTTH,XPON,ONU/ONT,0,Offer 1,2,2198,Offer 2,5,1050,Offer 3,10,990,,0,0
1431,0,0,0,0,Earth-1000R x 10,Genexis,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1430,0,0,0,0,Earth-1000R x 5,Genexis,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1383,0,0,0,0,Earth-1010,Genexis,FTTH,XPON,ONU/ONT,0,,0,0,,0,0,,0,0,,0,0
1433,0,0,0,0,Earth-1010 x 10,Genexis,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1432,0,0,0,0,Earth-1010 x 5,Genexis,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1385,317,318,319,0,Earth-2022,Genexis,FTTH,XPON,ONU/ONT,0,Offer 1,2,5198,Offer 2,5,2559,Offer 3,10,2499,,0,0
1437,0,0,0,0,Earth-2022 x 10,Genexis,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1436,0,0,0,0,Earth-2022 x 5,Genexis,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1765,0,0,0,0,EC220-G5,TP-Link,Routers,AC Router,,0,,0,0,,0,0,,0,0,,0,0
1388,0,0,0,0,ECS-412028Fv2,Edgecore,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1389,0,0,0,0,ECS-5520-18X,Edgecore,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
505,0,0,0,0,EDFA WITH BUILT-IN WDM,DBC,Accessories,Testing,,0,,0,0,,0,0,,0,0,,0,0
779,0,0,0,0,EdgePoint EP-54V-150W,Ubiquiti,Accessories,Power Module,,0,,0,0,,0,0,,0,0,,0,0
187,320,0,0,0,EdgePoint EP-R8,Ubiquiti,WISP,,,0,Clearance,1,25500,,0,0,,0,0,,0,0
188,321,0,0,0,EdgePoint EP-S-16,Ubiquiti,Switches,Switches,PoE switches,0,Clearance,1,29500,,0,0,,0,0,,0,0
192,0,0,0,0,EdgeRouter ER-Lite-3,Ubiquiti,SME,Enterprise Routers,,0,,0,0,,0,0,,0,0,,0,0
197,0,0,0,0,EdgeRouter ER-POE-5,Ubiquiti,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
196,0,0,0,0,EdgeRouter ER-PRO-8,Ubiquiti,SME,Routing,Cloud Core Routing,0,,0,0,,0,0,,0,0,,0,0
178,322,0,0,0,EdgeSwitch ES-12F,Ubiquiti,Switches,10G switches,,0,Clearance,1,12500,,0,0,,0,0,,0,0
198,0,0,0,0,EdgeSwitch ES-16XG,Ubiquiti,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
167,0,0,0,0,EdgeSwitch ES-24-250,Ubiquiti,Switches,Switches,PoE switches,0,,0,0,,0,0,,0,0,,0,0
168,323,0,0,0,EdgeSwitch ES-24-500,Ubiquiti,Switches,Switches,PoE switches,0,Clearance,1,32500,,0,0,,0,0,,0,0
170,0,0,0,0,EdgeSwitch ES-48-500,Ubiquiti,Switches,10G switches,,0,,0,0,,0,0,,0,0,,0,0
171,0,0,0,0,EdgeSwitch ES-48-750,Ubiquiti,Switches,Switches,PoE switches,0,,0,0,,0,0,,0,0,,0,0
537,324,0,0,0,EdgeSwitch ES-48-LITE,Ubiquiti,Switches,Switches,Gigabit Switches,0,Clearance,1,25000,,0,0,,0,0,,0,0
536,0,0,0,0,EdgeSwitch ES-8-150W,Ubiquiti,Switches,Switches,PoE switches,0,,0,0,,0,0,,0,0,,0,0
875,325,0,0,0,EG-8145V5,Huawei,FTTH,XPON,ONU/ONT,0,Clearance,2,2800,,0,0,,0,0,,0,0
1653,329,326,327,328,"EG8M8010 ",Huawei,FTTH,XPON,ONU/ONT,0,Clearance,39,1250,Offer 1,1,1850,Offer 2,4,1650,Offer 3,10,1400
333,0,0,0,0,ePMP 1000,Cambium,WISP,,,0,,0,0,,0,0,,0,0,,0,0
332,0,0,0,0,ePMP Force 180,Cambium,WISP,,,0,,0,0,,0,0,,0,0,,0,0
320,0,0,0,0,Epmp Force 190,Cambium,WISP,,,0,,0,0,,0,0,,0,0,,0,0
335,0,0,0,0,ePMP Force 200,Cambium,WISP,,,0,,0,0,,0,0,,0,0,,0,0
319,0,0,0,0,Epmp Force 300-25,Cambium,WISP,,,0,,0,0,,0,0,,0,0,,0,0
842,0,0,0,0,"EPON Module ",dr.com,,SFP,PON,0,,0,0,,0,0,,0,0,,0,0
924,0,0,0,0,EPON Solutions,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
469,330,0,0,0,EPON-3304-4TE-2AC-L3,DBC,EPON OLT,,,0,Offer 1,1,29999,,0,0,,0,0,,0,0
470,331,0,0,0,EPON-3308-4TE-2AC-L3,DBC,EPON OLT,,,0,Offer 1,1,52500,,0,0,,0,0,,0,0
1841,0,0,0,0,ERPro-8,Ubiquiti,Server & Routing,Cloud Core,,0,,0,0,,0,0,,0,0,,0,0
1771,0,0,0,0,ES0W2PSA0150,Huawei,Switches,Cloud Router Switches,,0,,0,0,,0,0,,0,0,,0,0
184,0,0,0,0,ETH?SP,Ubiquiti,Accessories," Ethernet Surge Protector",,0,,0,0,,0,0,,0,0,,0,0
185,0,0,0,0,ETH?SP-G2,Ubiquiti,Accessories," Ethernet Surge Protector",,0,,0,0,,0,0,,0,0,,0,0
183,0,0,0,0,"F-PoE ",Ubiquiti,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1221,0,0,0,0,FB2,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1222,0,0,0,0,Fiber Bundle 4,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1223,0,0,0,0,Fiber Bundle 5,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1224,0,0,0,0,FIber Bundle 6,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1225,0,0,0,0,"Fiber Bundle 7 ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1220,0,0,0,0,Fiber Network bundle 1,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
837,0,0,0,0,Fiber Sleeves 40mm,DBC,FTTH,Peripherals,,0,,0,0,,0,0,,0,0,,0,0
449,0,0,0,0,Fiber Sleeves 60mm,DBC,Accessories,Sleeves,,0,,0,0,,0,0,,0,0,,0,0
930,0,0,0,0,Fiber Solution,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
494,0,0,0,0,"Fiber Stipper ",DBC,Stripper,,,0,,0,0,,0,0,,0,0,,0,0
947,0,0,0,0,FIBRE CUT Solutions,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
892,0,0,0,0,Fibre stipper+ Mini OTDR,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1587,0,0,0,0,fms,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1849,0,0,0,0,FS108-PEU,"Netgear ",Switches,10-100 Switches,Unmanaged,0,,0,0,,0,0,,0,0,,0,0
1550,0,0,0,0,FS726T,"Netgear ",Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
823,0,0,0,0,FSM-28S,Fujikura,"Splicing Machine ",,,0,,0,0,,0,0,,0,0,,0,0
822,0,0,0,0,FSM-38S,Fujikura,"Splicing Machine ",,,0,,0,0,,0,0,,0,0,,0,0
819,0,0,0,0,FSM-48S,Fujikura,"Splicing Machine ",,,0,,0,0,,0,0,,0,0,,0,0
817,0,0,0,0,FSM-66S,Fujikura,"Splicing Machine ",,,0,,0,0,,0,0,,0,0,,0,0
492,0,0,0,0,"FTTH Drop Cable Stripper ",DBC,FTTH,Peripherals,,0,,0,0,,0,0,,0,0,,0,0
447,0,0,0,0,FTTH Fiber Joint Protection Box,DBC,FTTH,Peripherals,,0,,0,0,,0,0,,0,0,,0,0
509,0,0,0,0,FTTH NODE with POWER,DBC,FTTH,Peripherals,,0,,0,0,,0,0,,0,0,,0,0
836,332,0,0,0,FTTH Termination Box,DBC,Enclousre,Enclosure Box,Termination Box,0,Offer 1,1,33,,0,0,,0,0,,0,0
888,0,0,0,0,"G.Media Converter ",Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1776,0,0,0,0,gghj,Genexis,Testing,,,0,,0,0,,0,0,,0,0,,0,0
1343,0,0,0,0,GIGA RPOE SWITCH,DBC,Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1748,0,0,0,0,GOMC-1312-SFP,Syrotech,Switches,Media Converter,,0,,0,0,,0,0,,0,0,,0,0
1747,0,0,0,0,GOMC-BI3512-20,Syrotech,Switches,Media Converter,,0,,0,0,,0,0,,0,0,,0,0
1744,0,0,0,0,GOXS-1512-120D,Syrotech,SFP-DAC,Copper SFP,,0,,0,0,,0,0,,0,0,,0,0
1743,0,0,0,0,GOXS-1512-80D,Syrotech,SFP-DAC,Copper SFP,,0,,0,0,,0,0,,0,0,,0,0
1746,0,0,0,0,GOXS-8512-02D,Syrotech,SFP-DAC,Regular,,0,,0,0,,0,0,,0,0,,0,0
1358,0,0,0,0,GOXS-BI3512-20,Syrotech,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1392,0,0,0,0,GOXS-BI3512-20 x 2,Syrotech,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1393,0,0,0,0,GOXS-BI3512-20 x 4,Syrotech,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1380,0,0,0,0,GOXS-BI5312-20,Syrotech,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1394,0,0,0,0,GOXS-BI5312-20 x 2,Syrotech,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1395,0,0,0,0,GOXS-BI5312-20 x 4,Syrotech,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1736,0,0,0,0,GPOLT-3601-1TE-1AC / DC,DBC,OLT,GPON,"UnLoaded ",0,,0,0,,0,0,,0,0,,0,0
1735,0,0,0,0,GPOLT-3616-4TE-2AC-B,DBC,OLT,GPON,"UnLoaded ",0,,0,0,,0,0,,0,0,,0,0
843,0,0,0,0,GPON Module,dr.com,,SFP,PON,0,,0,0,,0,0,,0,0,,0,0
923,0,0,0,0,GPON Solutions,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
475,333,0,0,0,GPON-3608-2TE-2AC-B,DBC,GPON OLT,,,0,Offer 1,1,95000,,0,0,,0,0,,0,0
873,334,0,0,0,"GPON-3609-2TE-2AC ",DBC,GPON OLT,,,0,Offer 1,1,66999,,0,0,,0,0,,0,0
1850,0,0,0,0,GS-108PE,"Netgear ",Switches,Gigabit switches,L2,0,,0,0,,0,0,,0,0,,0,0
1848,0,0,0,0,GS110TP,"Netgear ",Switches,Gigabit switches,L2,0,,0,0,,0,0,,0,0,,0,0
1532,0,0,0,0,GS308-300PES x 10,"Netgear ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1531,0,0,0,0,GS308-300PES x 5,"Netgear ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1470,0,0,0,0,GS324TP-100EUS,"Netgear ",Switches,Switches,PoE switches,0,,0,0,,0,0,,0,0,,0,0
1463,0,0,0,0,GS605-400PES,"Netgear ",Switches,Switches,Gigabit Switches,0,,0,0,,0,0,,0,0,,0,0
1530,0,0,0,0,GS605-400PES x 10,"Netgear ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1529,0,0,0,0,GS605-400PES x 5,"Netgear ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1885,0,0,0,0,GS724TP-200INS,"Netgear ",Switches,Gigabit switches,L3,0,,0,0,,0,0,,0,0,,0,0
1853,0,0,0,0,GSM7224-200,"Netgear ",Switches,Gigabit switches,L2,0,,0,0,,0,0,,0,0,,0,0
1847,0,0,0,0,GSM7248-200,"Netgear ",Switches,Gigabit switches,L2,0,,0,0,,0,0,,0,0,,0,0
1538,337,335,336,0,Halo S12 (3 Pack),Mercusys,Routers,AC Router,,0,Clearance,10,3300,Offer 1,1,4500,Offer 2,2,4000,,0,0
9,338,0,0,0,Halo S12(2 Pack),Mercusys,Routers,AC Router,,0,Clearance,1,2500,,0,0,,0,0,,0,0
1515,339,340,341,0,Halo S3 (2 Pack),Mercusys,Routers,AC Router,,0,Offer 1,1,1800,Offer 2,2,1600,Offer 3,10,1450,,0,0
149,0,0,0,0,"HAP ",Mikrotik,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
152,0,0,0,0,"HAP AC Lite ",Mikrotik,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
145,0,0,0,0,"HAP Lite ",Mikrotik,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
144,0,0,0,0,"HAP Mini ",Mikrotik,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
1340,342,343,344,0,HGU-C210-2N,DBC,FTTH,XPON,ONU/ONT,0,Offer 1,2,3098,Offer 2,5,1489,Offer 3,10,1399,,0,0
1342,0,0,0,0,HGU-C210-2N x 10,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1341,0,0,0,0,HGU-C210-2N x 5,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1733,0,0,0,0,HGU-V100-2N,DBC,ONT-ONU,Single Band,,0,,0,0,,0,0,,0,0,,0,0
1731,0,0,0,0,HGU-V110,DBC,ONT-ONU,ONU,,0,,0,0,,0,0,,0,0,,0,0
1732,0,0,0,0,HGU-V110-2N,DBC,ONT-ONU,Single Band,,0,,0,0,,0,0,,0,0,,0,0
1734,0,0,0,0,HGU-V200-4AC,DBC,ONT-ONU,Dual Band,,0,,0,0,,0,0,,0,0,,0,0
871,0,0,0,0,HGU-V200-4AC,DBC,FTTH,XPON,ONU/ONT,0,,0,0,,0,0,,0,0,,0,0
478,345,346,347,0,HGU-V210-2N,DBC,FTTH,XPON,ONU/ONT,0,Offer 1,2,3398,Offer 2,5,1649,Offer 3,10,1550,,0,0
1151,0,0,0,0,HGU-V210-2N x 10units,dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
747,0,0,0,0,HGU-V210-2N x 5units,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
617,0,0,0,0,HGU-V210-4AC,DBC,FTTH,XPON,ONU/ONT,0,,0,0,,0,0,,0,0,,0,0
1152,0,0,0,0,HGU-V210-4AC x 10units,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
913,0,0,0,0,HGU-V210-4AC x 5units,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1355,348,349,350,0,HGX-1001-BC,DBC,FTTH,XPON,ONU/ONT,0,Offer 1,2,2858,Offer 2,5,1399,Offer 3,10,1349,,0,0
1357,0,0,0,0,HGX-1001-BC x 10,DBC,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1356,0,0,0,0,HGX-1001-BC x 5,DBC,FTTH,XPON,ONU/ONT,0,,0,0,,0,0,,0,0,,0,0
927,0,0,0,0,Housing Solutions,Mercusys,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1859,0,0,0,0,HS-100,TP-Link,Routers,"USB Adapter ",,0,,0,0,,0,0,,0,0,,0,0
11,0,0,0,0,IPhone 101,Mercusys,Routers,AC Router,,0,,0,0,,0,0,,0,0,,0,0
1231,0,0,0,0,ISP Juntion setup - Accessories 5,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1212,0,0,0,0,LAN ISP Bundle 1,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1214,0,0,0,0,LAN ISP Bundle 2,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1215,0,0,0,0,LAN ISP Bundle 3,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1216,0,0,0,0,LAN ISP Bundle 4,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1218,0,0,0,0,LAN ISP Bundle 5,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1213,0,0,0,0,LAN Mega ISP Starter,"Un-Branded ",,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1183,0,0,0,0,"LC-APC-5mtr x 100units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1006,0,0,0,0,"LC-APC-5mtr x 50units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1184,0,0,0,0,"LC-UPC-5mtr x 100units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1007,0,0,0,0,"LC-UPC-5mtr x 50units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
572,351,352,353,0,LC/APC - LC/APC-3 Meters,dr.com,Patch cords,Simplex,LC-LC Connector,0,Offer 1,5,48,Offer 2,10,43,Offer 3,20,38,,0,0
573,354,355,356,0,LC/APC - LC/APC-5 Meters,dr.com,Patch cords,Simplex,LC-LC Connector,0,Offer 1,5,54,Offer 2,20,48,Offer 3,50,44,,0,0
574,357,358,359,0,LC/APC - LC/UPC-3 Meters,dr.com,Patch cords,Simplex,MIX Connector,0,Offer 1,5,48,Offer 2,10,43,Offer 3,20,38,,0,0
575,360,361,362,0,LC/APC - LC/UPC-5 Meters,dr.com,Patch cords,Simplex,MIX Connector,0,Offer 1,5,54,Offer 2,20,48,Offer 3,50,44,,0,0
1005,0,0,0,0,"LC/APC - UPC-5mtr x 50units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
1182,0,0,0,0,"LC/APC - UPC-5mtr x100units ",dr.com,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
408,0,0,0,0,LC/PC to LC/PC Patch Cord 1Mtr,DBC,Patch cords,,,0,,0,0,,0,0,,0,0,,0,0
401,0,0,0,0,LC/PC to LC/PC Patch Cord 5Mtrs,DBC,Patch cords,,,0,,0,0,,0,0,,0,0,,0,0
409,0,0,0,0,LC/PC to SC/PC Patch Cord 1Mtr,DBC,Patch cords,,,0,,0,0,,0,0,,0,0,,0,0
398,0,0,0,0,LC/PC to SC/PC Patch Cord 5Mtrs,DBC,Patch cords,,,0,,0,0,,0,0,,0,0,,0,0
570,363,364,365,0,LC/UPC - LC/UPC-3 Meters,dr.com,Patch cords,Simplex,LC-LC Connector,0,Offer 1,5,48,Offer 2,10,43,Offer 3,20,38,,0,0
571,366,367,368,0,LC/UPC - LC/UPC-5 Meters,dr.com,Patch cords,Simplex,LC-LC Connector,0,Offer 1,5,54,Offer 2,20,48,Offer 3,50,44,,0,0
156,0,0,0,0,"LHG 5 ",Mikrotik,WISP,,,0,,0,0,,0,0,,0,0,,0,0
315,0,0,0,0,Ligo DLB 5-15,LigoWave,WISP,,,0,,0,0,,0,0,,0,0,,0,0
1642,369,370,0,0,Ligo DLB 5-15AC,LigoWave,WISP,,,0,Offer 1,1,8500,Offer 2,2,7500,,0,0,,0,0
309,371,372,373,0,Ligo DLB 5-20AC,LigoWave,WISP,,,0,Offer 1,1,9000,Offer 2,2,8500,Offer 3,4,7600,,0,0
313,0,0,0,0,Ligo DLB 5-20N,LigoWave,WISP,,,0,,0,0,,0,0,,0,0,,0,0
990,0,0,0,0,"Ligo DLB 5-20N + N301 ",LigoWave,,SFP,1G,0,,0,0,,0,0,,0,0,,0,0
310,374,375,0,0,Ligo DLB 5-90AC,LigoWave,WISP,,,0,Offer 1,1,12500,Offer 2,2,11000,,0,0,,0,0
311,376,377,0,0,Ligo DLB 5AC,LigoWave,WISP,,,0,Offer 1,1,9500,Offer 2,2,8500,,0,0,,0,0
312,378,379,0,0,Ligo NFT 2AC,LigoWave,Wireless,Access point,,0,Offer 1,1,9500,Offer 2,2,8500,,0,0,,0,0
1724,0,0,0,0,LigoDLB 2-14n,LigoWave,Wireless,Access point,,0,,0,0,,0,0,,0,0,,0,0
